output_dir,output_filename,travel_cost,conquer_cost,cost
outputs-dijkstra-degree-greedy,393.out,0.004,2000000000.0,2000000000.004
outputs-dijkstra-degree-greedy,394.out,39563111182.0,21347854348.0,60910965530.0
outputs-dijkstra-degree-greedy,395.out,24554540427.0,16574592820.0,41129133247.0
outputs-dijkstra-degree-greedy,396.out,446.0,1138.0,1584.0
outputs-dijkstra-degree-greedy,397.out,862.0,2312.0,3174.0
outputs-dijkstra-degree-greedy,398.out,242.0,401.0,643.0
outputs-dijkstra-degree-greedy,399.out,7.460000000000001,25.0,32.46
outputs-dijkstra-degree-greedy,4.out,262.0,408.0,670.0
outputs-dijkstra-degree-greedy,40.out,10056.0,75.0,10131.0
outputs-dijkstra-degree-greedy,400.out,55.0,57.0,112.0
outputs-dijkstra-degree-greedy,401.out,4.0,50.0,54.0
outputs-dijkstra-degree-greedy,402.out,2048.0,1016.0,3064.0
outputs-dijkstra-degree-greedy,403.out,9096.0,6730.0,15826.0
outputs-dijkstra-degree-greedy,404.out,908.0,501.0,1409.0
outputs-dijkstra-degree-greedy,405.out,6920960857.645359,4655259964.348131,11576220821.99349
outputs-dijkstra-degree-greedy,406.out,10741971528.16913,7005674039.27563,17747645567.44476
outputs-dijkstra-degree-greedy,407.out,23123279560.68098,14557765701.06118,37681045261.74216
outputs-dijkstra-degree-greedy,408.out,416.0,1026.0,1442.0
outputs-dijkstra-degree-greedy,409.out,768.0,2347.0,3115.0
outputs-dijkstra-degree-greedy,41.out,3520.0,504.0,4024.0
outputs-dijkstra-degree-greedy,410.out,270.0,569.0,839.0
outputs-dijkstra-degree-greedy,411.out,6890.0,3935.0,10825.0
outputs-dijkstra-degree-greedy,412.out,56143.0,15563.0,71706.0
outputs-dijkstra-degree-greedy,413.out,1030.0,790.0,1820.0
outputs-dijkstra-degree-greedy,414.out,3602.0,418.0,4020.0
outputs-dijkstra-degree-greedy,415.out,6164.0,649.0,6813.0
outputs-dijkstra-degree-greedy,416.out,1745.0,250.0,1995.0
outputs-dijkstra-degree-greedy,417.out,5630.0,3136.0,8766.0
outputs-dijkstra-degree-greedy,418.out,9580.0,4650.0,14230.0
outputs-dijkstra-degree-greedy,419.out,2876.0,296.0,3172.0
outputs-dijkstra-degree-greedy,42.out,239569.94099999996,423330.113,662900.054
outputs-dijkstra-degree-greedy,420.out,196.0,97.0,293.0
outputs-dijkstra-degree-greedy,421.out,600.0,20.0,620.0
outputs-dijkstra-degree-greedy,422.out,296.0,108.0,404.0
outputs-dijkstra-degree-greedy,423.out,4353.0,1953.0,6306.0
outputs-dijkstra-degree-greedy,424.out,204.0,70.0,274.0
outputs-dijkstra-degree-greedy,425.out,1164.0,505.0,1669.0
outputs-dijkstra-degree-greedy,426.out,28256441197.558403,19353547179.0896,47609988376.648
outputs-dijkstra-degree-greedy,427.out,35607430447.42961,20472553646.593803,56079984094.023415
outputs-dijkstra-degree-greedy,428.out,35437642.82380001,9834046.6281,45271689.45190001
outputs-dijkstra-degree-greedy,429.out,2821.0,609.0,3430.0
outputs-dijkstra-degree-greedy,43.out,276546.14099999995,689802.6919999998,966348.8329999998
outputs-dijkstra-degree-greedy,430.out,624.0,32.0,656.0
outputs-dijkstra-degree-greedy,431.out,65.0,33.0,98.0
outputs-dijkstra-degree-greedy,432.out,28.16249,9.0,37.16249
outputs-dijkstra-degree-greedy,433.out,37.69802,19.0,56.69802
outputs-dijkstra-degree-greedy,434.out,45.912240000000004,70.0,115.91224
outputs-dijkstra-degree-greedy,435.out,72.0,80.0,152.0
outputs-dijkstra-degree-greedy,436.out,72.0,80.0,152.0
outputs-dijkstra-degree-greedy,437.out,40.0,50.0,90.0
outputs-dijkstra-degree-greedy,438.out,1073.4175,257194.30709999998,258267.7246
outputs-dijkstra-degree-greedy,439.out,1591.6742000000004,259605.12,261196.7942
outputs-dijkstra-degree-greedy,44.out,125649.21400000002,213585.81200000003,339235.02600000007
outputs-dijkstra-degree-greedy,440.out,1124.9453999999996,325457.58379999996,326582.5292
outputs-dijkstra-degree-greedy,441.out,24471.469000000005,12968.184,37439.653000000006
outputs-dijkstra-degree-greedy,442.out,56804.794,27576.799,84381.593
outputs-dijkstra-degree-greedy,443.out,60.0,44.0,104.0
outputs-dijkstra-degree-greedy,444.out,56.0,12.0,68.0
outputs-dijkstra-degree-greedy,445.out,136.0,34.0,170.0
outputs-dijkstra-degree-greedy,446.out,20.0,5.0,25.0
outputs-dijkstra-degree-greedy,447.out,1220.0,1511.0,2731.0
outputs-dijkstra-degree-greedy,448.out,2115.0,3246.0,5361.0
